model,feature_set,experiment,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auc_mean,auc_std,brier_mean,brier_std,error_rate_mean,error_rate_std,fnr_mean,fnr_std,sex_group_dp_diff_mean,sex_group_dp_diff_std,sex_group_di_ratio_mean,sex_group_di_ratio_std,sex_group_tpr_gap_mean,sex_group_tpr_gap_std,sex_group_fpr_gap_mean,sex_group_fpr_gap_std,sex_group_fnr_gap_mean,sex_group_fnr_gap_std,sex_group_accuracy_gap_mean,sex_group_accuracy_gap_std,sex_group_equalized_odds_diff_mean,sex_group_equalized_odds_diff_std,sex_group_worst_group_sensitivity_mean,sex_group_worst_group_sensitivity_std,sex_group_macro_avg_fnr_mean,sex_group_macro_avg_fnr_std,sex_group_group_auc_mean_mean,sex_group_group_auc_mean_std,sex_group_group_brier_mean_mean,sex_group_group_brier_mean_std,age_group_dp_diff_mean,age_group_dp_diff_std,age_group_di_ratio_mean,age_group_di_ratio_std,age_group_tpr_gap_mean,age_group_tpr_gap_std,age_group_fpr_gap_mean,age_group_fpr_gap_std,age_group_fnr_gap_mean,age_group_fnr_gap_std,age_group_accuracy_gap_mean,age_group_accuracy_gap_std,age_group_equalized_odds_diff_mean,age_group_equalized_odds_diff_std,age_group_worst_group_sensitivity_mean,age_group_worst_group_sensitivity_std,age_group_macro_avg_fnr_mean,age_group_macro_avg_fnr_std,age_group_group_auc_mean_mean,age_group_group_auc_mean_std,age_group_group_brier_mean_mean,age_group_group_brier_mean_std,income_group_dp_diff_mean,income_group_dp_diff_std,income_group_di_ratio_mean,income_group_di_ratio_std,income_group_tpr_gap_mean,income_group_tpr_gap_std,income_group_fpr_gap_mean,income_group_fpr_gap_std,income_group_fnr_gap_mean,income_group_fnr_gap_std,income_group_accuracy_gap_mean,income_group_accuracy_gap_std,income_group_equalized_odds_diff_mean,income_group_equalized_odds_diff_std,income_group_worst_group_sensitivity_mean,income_group_worst_group_sensitivity_std,income_group_macro_avg_fnr_mean,income_group_macro_avg_fnr_std,income_group_group_auc_mean_mean,income_group_group_auc_mean_std,income_group_group_brier_mean_mean,income_group_group_brier_mean_std,education_group_dp_diff_mean,education_group_dp_diff_std,education_group_di_ratio_mean,education_group_di_ratio_std,education_group_tpr_gap_mean,education_group_tpr_gap_std,education_group_fpr_gap_mean,education_group_fpr_gap_std,education_group_fnr_gap_mean,education_group_fnr_gap_std,education_group_accuracy_gap_mean,education_group_accuracy_gap_std,education_group_equalized_odds_diff_mean,education_group_equalized_odds_diff_std,education_group_worst_group_sensitivity_mean,education_group_worst_group_sensitivity_std,education_group_macro_avg_fnr_mean,education_group_macro_avg_fnr_std,education_group_group_auc_mean_mean,education_group_group_auc_mean_std,education_group_group_brier_mean_mean,education_group_group_brier_mean_std,intersection_group_dp_diff_mean,intersection_group_dp_diff_std,intersection_group_di_ratio_mean,intersection_group_di_ratio_std,intersection_group_tpr_gap_mean,intersection_group_tpr_gap_std,intersection_group_fpr_gap_mean,intersection_group_fpr_gap_std,intersection_group_fnr_gap_mean,intersection_group_fnr_gap_std,intersection_group_accuracy_gap_mean,intersection_group_accuracy_gap_std,intersection_group_equalized_odds_diff_mean,intersection_group_equalized_odds_diff_std,intersection_group_worst_group_sensitivity_mean,intersection_group_worst_group_sensitivity_std,intersection_group_macro_avg_fnr_mean,intersection_group_macro_avg_fnr_std,intersection_group_group_auc_mean_mean,intersection_group_group_auc_mean_std,intersection_group_group_brier_mean_mean,intersection_group_group_brier_mean_std
CatBoost,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.705177936683846,0.0023056383261817206,0.3109580228031025,0.0017966501760791494,0.7628859964548809,0.0051593135493530826,0.44181951844242306,0.0020605178311359548,0.803528107257085,0.003411811838172198,0.18589602687246798,0.0010564951512531371,0.29482206331615396,0.0023056383261817206,0.23711400354511908,0.005159313549353082,0.036249321954584565,0.005395545278133271,0.9084436017129798,0.01288031620300299,0.028493179467096195,0.0070032514802623414,0.035312498825637195,0.0062617946032020345,0.02849317946709618,0.007003251480262317,0.03260227278081933,0.005460382758684732,0.035312498825637195,0.0062617946032020345,0.7480049970864066,0.005241938085672969,0.23774841318004541,0.005024061193717805,0.801466341926341,0.0031695699355457014,0.18690744018072003,0.001116882748477871,0.3485504416190273,0.0025785027506632923,0.30790969866532125,0.006485254048466143,0.16982640914190378,0.03546000633614494,0.2932822596122678,0.0020468913985603287,0.1698264091419038,0.03546000633614489,0.236818440388142,0.0028267069888270216,0.2932822596122678,0.0020468913985603287,0.6089028173636851,0.03306866724411072,0.2819957026457648,0.007631481409660878,0.7954879056238584,0.001168447229595311,0.17520728631080984,0.0010442669601053538,0.2804461073100787,0.0040835384404441025,0.49988080479797253,0.006469143993142129,0.17625801827322035,0.01572337617519109,0.236570646459411,0.005127564741422146,0.17625801827322035,0.015723376175191112,0.14917077513450938,0.005829678665471773,0.236570646459411,0.005127564741422146,0.6763338915269526,0.0049225004024335255,0.22997696224283443,0.005423524471619092,0.7889534621180173,0.0037335753201555946,0.1992050110222609,0.0009979747127460447,0.34600766088240603,0.01019977520274305,0.45057062837098777,0.007395703731338376,0.18912290509471935,0.022851541673283175,0.2970770297579115,0.012348696969731343,0.18912290509471932,0.02285154167328315,0.16970060848584,0.01204300417297351,0.2970770297579115,0.012348696969731343,0.6878267670358119,0.003096656009654953,0.2152612778298856,0.007094847373363125,0.7868239748541442,0.005052293544921284,0.20371335835916335,0.0019947834181904926,0.3861597304186483,0.007460581972781292,0.27124879717724915,0.0039058006837599064,0.19775699540102387,0.033434017835788934,0.33164346218781227,0.009621146851598072,0.19775699540102387,0.03343401783578894,0.2648726572466515,0.006864509273855106,0.33164346218781227,0.009621146851598072,0.5939846583585381,0.026001619305475725,0.2826754194072977,0.0074666447581409265,0.7928440049454379,0.00089466275427402,0.17624555008943815,0.0011538204856762612
MLP,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.8521880539691796,0.0011293846275347785,0.5672043340909997,0.017016689801250748,0.14300362995191318,0.011452411720956785,0.22816392301099583,0.01436876448433623,0.8016804599092806,0.0038174315795013814,0.10786446491403967,0.0007427242693771962,0.14781194603082032,0.0011293846275347785,0.8569963700480867,0.011452411720956804,0.005640773481219044,0.002117940808985122,0.8646047449072786,0.04770508133169448,0.038981638686987494,0.010697623246394752,0.0029910827559942433,0.0008649255469594529,0.03898163868698745,0.010697623246394727,0.02338529159149112,0.002436343289848787,0.038981638686987494,0.010697623246394752,0.12263951629240924,0.010733963116360067,0.8578696643640971,0.011429921006428822,0.7995589153813208,0.003641108114154792,0.10891998622192067,0.0007943667301608912,0.038257348009853774,0.005837277786353536,0.2256201661372541,0.03395311346409391,0.05398149147222485,0.0208396400054118,0.020560534678895043,0.004064610994482659,0.05398149147222484,0.020839640005411837,0.16465364558175988,0.0023839191026032405,0.05398149147222485,0.0208396400054118,0.11041386792768008,0.00929593644415787,0.865213078497414,0.007497264824307589,0.7929583622728609,0.0022209669189062727,0.09873822302483751,0.0006072735253349603,0.07617180709257221,0.0066598385409561405,0.18297904273785137,0.011020499745270047,0.13916858643545776,0.012809589498818327,0.04296234797767117,0.005320546582005697,0.13916858643545776,0.01280958949881832,0.11810330221757696,0.004622677221259188,0.13916858643545776,0.012809589498818327,0.08504452468819937,0.008111684502449788,0.8497708451828151,0.011883679894932688,0.7873164514453789,0.00373725862069109,0.11888028885328476,0.0009022888729530637,0.07927090629109013,0.007260039392916765,0.20615289564099198,0.02332100769686989,0.11621841516474599,0.022935236226539202,0.04202403928184426,0.00410522448270185,0.11621841516474599,0.022935236226539188,0.15269265852564962,0.018063176905594714,0.11621841516474599,0.022935236226539202,0.1003565274922179,0.013913055220079669,0.8417974793198848,0.01681468261011047,0.7850023070489682,0.005349877809771528,0.1270862743099747,0.002401968529301286,0.041331497652655716,0.006227998007185877,0.20332103833282617,0.03329048669409671,0.09640410896227929,0.025127069958570458,0.023011648855846577,0.004316749399518054,0.09640410896227929,0.02512706995857044,0.1953750675043323,0.0026145252792987763,0.09640410896227929,0.025127069958570458,0.08885042732719022,0.008757936768990369,0.8665510176643355,0.007236183806227626,0.790322375726255,0.0023379084178008504,0.09989797105781875,0.0006839024664976308
Fairlearn-DP,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7119630174380289,0.0018744958793329464,0.31389606632412614,0.0018327306154962333,0.7448786302055999,0.007211301390960365,0.4416644533528086,0.0026665241435855224,0.7254491967646358,0.002994894093951531,0.28803698256197097,0.0018744958793329152,0.28803698256197097,0.0018744958793329464,0.25512136979440014,0.007211301390960365,0.023252118627923146,0.0049205221683757405,0.9382476258927233,0.012454464735116896,0.03968670140059307,0.007678772693485318,0.022157782994338737,0.005552497546751733,0.03968670140059307,0.007678772693485298,0.023933129548796984,0.004562397722495371,0.03968670140059307,0.007678772693485318,0.7241478803624787,0.00911045006027007,0.2560087689372248,0.007123130700510143,0.7242549366712299,0.002785572480716056,0.28949165807278654,0.001791004511418609,0.3379046672683289,0.00236018370050127,0.30836402543361074,0.005578150967572829,0.16056884475468902,0.031607145205539124,0.28362964147958075,0.0023977243611918147,0.16056884475468905,0.03160714520553912,0.23380259157641686,0.0037371575307583917,0.28362964147958075,0.0023977243611918147,0.5988734510384868,0.029632597793379078,0.2976144845264007,0.00893876438931352,0.7119249671340426,0.0042826133068593385,0.2679726794425113,0.001783382239170596,0.2827287486747882,0.007587038336038936,0.48655522772614707,0.010512217638768303,0.1891305578252848,0.020032386698652593,0.2377688061213595,0.008345399424295435,0.1891305578252848,0.02003238669865254,0.15159933038869092,0.006975587685448975,0.2377688061213595,0.008345399424295435,0.6521983818138437,0.011694360351362676,0.24742071470546084,0.007144757767125971,0.7075425524211209,0.0029825163349566,0.3124711207363773,0.0012409039568073445,0.3296296875563759,0.008750774118504761,0.4537450710816537,0.008759124831927948,0.18723702181398433,0.011387066601117435,0.2777054867036181,0.01105658282423072,0.18723702181398438,0.011387066601117468,0.16156459849916655,0.009429842836520326,0.2777054867036181,0.01105658282423072,0.6676266254603342,0.006831322644886084,0.23497358249421202,0.006372133386767019,0.7058661454719249,0.0028880205074686203,0.3167471393064216,0.0020501715927329685,0.3614260768034968,0.006904409224383101,0.28258785693092986,0.004768911569806553,0.19825582358538346,0.03590754642577205,0.30719829001515636,0.006790717541062556,0.19825582358538343,0.03590754642577203,0.25339441636272875,0.004387085672162775,0.30719829001515636,0.006790717541062556,0.5821564620814137,0.028987779040985664,0.29865193848384436,0.008600933442950778,0.710467628299539,0.004063062649198642,0.2694953679185267,0.001791944674162052
VFAE,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7794172580304164,0.005856062864170127,0.36746928328385,0.005250856150104265,0.6119046795653149,0.023419408192755335,0.45896297750960374,0.004081960654118205,0.8020662844621882,0.0033548691012518267,0.10800854990599626,0.0007478759742363946,0.22058274196958352,0.005856062864170127,0.38809532043468503,0.023419408192755335,0.017428113812568376,0.003657805055015447,0.9339860748230937,0.014713356476211857,0.04372722120383079,0.006633274404318464,0.016837850536541427,0.004656500962881954,0.04372722120383086,0.006633274404318446,0.025719674672949288,0.00430626669562286,0.04372722120383079,0.006633274404318464,0.5890297243014881,0.022048440084368303,0.3891066650965965,0.02335188622158253,0.8001568864200136,0.0031042638939910677,0.10904795821301479,0.0007426926579749273,0.2560857777847404,0.010493690459216973,0.2606857895948392,0.008796967726086173,0.16919849394899703,0.031121072407188997,0.19753799877794248,0.007434674919166318,0.16919849394899705,0.031121072407189,0.20048244787042008,0.0024715386529740465,0.19806057625489631,0.008322129374939344,0.45822170553872843,0.023726944958604737,0.4321815704800359,0.01915525137005048,0.7943365885686717,0.000907015966056997,0.09893451756813912,0.0007397875835241128,0.2639723319913132,0.012112837647412979,0.3909835217022468,0.024882698158761672,0.24639061926174888,0.03534747501617925,0.20584231882059498,0.013048809979375407,0.24639061926174888,0.03534747501617927,0.14579827522102345,0.010014397751705446,0.2473789677537741,0.03434352058499932,0.4973987397177633,0.03662085928521814,0.37712728508974924,0.02161733644054488,0.7874704489653297,0.0036273238129533106,0.11890048524129485,0.0009228103794339579,0.31991735133919075,0.014508967989095383,0.35373150411166954,0.01655400235836509,0.24587102887382786,0.032484341666833366,0.25446565640251656,0.01330522688488084,0.24587102887382786,0.03248434166683335,0.17037270263700519,0.01214058112199029,0.2627197560341065,0.01956305038990725,0.516485922204966,0.024879323416703812,0.3585989128084213,0.01878743240003072,0.7860354112536744,0.004591126293348451,0.1264612743665197,0.0017392900569038019,0.2742977718278198,0.008853079264941483,0.23749484093033052,0.013680851683414172,0.21052436582867845,0.03327181151411562,0.2145952340856819,0.007340748365788094,0.21052436582867845,0.03327181151411565,0.2228042698782758,0.008863026779083471,0.22479817687894296,0.021836112099148854,0.4417779789756591,0.028230172356269245,0.43333633708430475,0.019419345857988983,0.7919485363391249,0.0010061348290139674,0.1000747308929184,0.0007316747835730514
Logistic Regression,Original Features,balanced_dataset,0.745007722159039,0.0017930046839718344,0.7403567688262545,0.003213566718238115,0.7674445836676924,0.003208214123589097,0.753648291183799,0.0013476256817147047,0.8207135133613367,0.0025195004612595657,0.1717234002524949,0.0011424038035499754,0.254992277840961,0.0017930046839718344,0.23255541633230764,0.0032082141235890973,0.05759277903762876,0.010527899692039402,0.8968937860708319,0.0183713421568444,0.015202665197698573,0.006178707979520732,0.06446686638588309,0.00845328306883738,0.015202665197698534,0.006178707979520717,0.024162083759487762,0.0037245281429576053,0.06446686638588309,0.00845328306883738,0.7601060652727158,0.005756234995188967,0.23229260212843483,0.0030289687403509936,0.8187763534860413,0.0024256531079676403,0.1722822947752251,0.001079755839933594,0.5641057596174299,0.008052920776250177,0.19693842209810603,0.009705769544135597,0.3994019897229872,0.020754458680073723,0.4232502647157842,0.014618081613332421,0.3994019897229872,0.02075445868007374,0.1187096303240561,0.010255240193313081,0.4252367669734527,0.014147501997011971,0.43863187539014864,0.019033229839054092,0.331184501372498,0.0065587139295541445,0.8074811144691978,0.0011974888246474177,0.15979953765000532,0.0007944546196025157,0.39181984530517894,0.014968264541089968,0.48154108961826053,0.012477060506663524,0.2439979225890933,0.012966882327811381,0.3236639617167521,0.025060015224333584,0.24399792258909328,0.012966882327811327,0.023261834318801265,0.009827503246980009,0.3236639617167521,0.025060015224333584,0.6418040523407587,0.004356484241975029,0.223595200312572,0.0027401013205488292,0.8006387077343385,0.003406964826169775,0.1720153019700557,0.00148899729435084,0.4185919724417391,0.01885236006843672,0.4842210331999353,0.012490327728900897,0.22414137639625445,0.016323650798179733,0.3959044037776029,0.01625050705455521,0.2241413763962544,0.016323650798179785,0.024954423688055692,0.015929124170269593,0.3959044037776029,0.01625050705455521,0.676991021515368,0.004500653840212227,0.20741737289224466,0.006271747880674392,0.7996488131990958,0.008240688575286625,0.16836934595584352,0.001991126558577327,0.6078913516892752,0.011445381447647432,0.17662852206811752,0.013105886430605979,0.4262839225081498,0.02353479265635912,0.4896320602631302,0.02239126321382807,0.4262839225081498,0.023534792656359067,0.13655749796233743,0.01057910495765155,0.4896320602631302,0.02239126321382807,0.41866413632756794,0.024945152278930176,0.33032110994657504,0.006379319464960723,0.8050364253394935,0.0015018049213948114,0.16024206768438773,0.000934276882330272
Random Forest,Original Features,balanced_dataset,0.7456014329227114,0.002021558865074778,0.7360234652634661,0.0031794313057790465,0.7787845485736924,0.004762785393082721,0.7567878457196684,0.0019950089155956773,0.8219544782039868,0.0030547458340028006,0.171160331166001,0.0012914035296320988,0.2543985670772885,0.002021558865074778,0.2212154514263077,0.004762785393082721,0.02965991539385373,0.009419183093553326,0.9464701703936809,0.016927871856489595,0.021125292882032132,0.01491893851588593,0.04010490974353455,0.004545282992632838,0.021125292882032132,0.014918938515885934,0.02747230526743998,0.006772268848534894,0.041632185817848846,0.005345047916820599,0.7677643346260984,0.005173773549679123,0.22167301893288566,0.004502875917056919,0.8200562299578025,0.0029750731738402026,0.17175404457461957,0.0012483952190911138,0.5385434774170046,0.013304437845624639,0.22095163993346648,0.01755071094435073,0.3550357890293676,0.038580770076533724,0.4000884938889503,0.012059068375526415,0.3550357890293676,0.03858077007653375,0.11940204530947321,0.00999109321029947,0.4005257571077996,0.011811896932125377,0.47368740186967706,0.037281585273518936,0.31151725718196727,0.011561249572938529,0.8090604966897852,0.001904958997576681,0.15948198691452736,0.0010687333718778337,0.3800224580544641,0.00625749805523998,0.4992424822565515,0.003447290226983968,0.2261315718395315,0.007432769670073357,0.31848213858589614,0.017834577022109565,0.2261315718395315,0.0074327696700733645,0.01995599184049417,0.010236079447835663,0.31848213858589614,0.017834577022109565,0.6610287877979315,0.0060917201439811735,0.2130882351417999,0.004668117359375417,0.8025078816853879,0.00439286150715644,0.17136520169421005,0.0016851222602366146,0.43123811188402056,0.011637349216619406,0.4796758142539607,0.005519528989634941,0.23784248077206493,0.01992827842048056,0.4091484503205704,0.046340752911047466,0.23784248077206493,0.019928278420480564,0.029001071995960248,0.021387912500643987,0.4091484503205704,0.046340752911047466,0.6804481283864388,0.010204284896982089,0.19571283247842666,0.00634088742691083,0.7985463521761076,0.009703939498147676,0.16843330107141413,0.001954953195189982,0.5738919829230216,0.009114057217600363,0.1979485354962497,0.00992380453268513,0.3899899763506285,0.039312753764548014,0.44980690041810745,0.012551391308255165,0.3899899763506285,0.03931275376454801,0.13284621527952525,0.0076460576525430755,0.44980690041810745,0.012551391308255165,0.44461027084069293,0.030770086148276584,0.3129993981080622,0.010263629482190312,0.8061945076231986,0.0024491150519334605,0.15995968659284016,0.0012264661804033104
XGBoost,Original Features,balanced_dataset,0.7494967758337323,0.0034740979521566437,0.7323726921925836,0.004436116701115481,0.7991850203903204,0.0037451522974873614,0.7643119003824428,0.002841284743945767,0.8260545987851305,0.003552825193537521,0.16872874265942292,0.0016148859177751156,0.2505032241662678,0.0034740979521566437,0.2008149796096797,0.003745152297487362,0.05809619841298961,0.010992095545544847,0.9009676048504481,0.01832732760017541,0.015356900731352652,0.008728549933759381,0.06754399439231082,0.007348999406265197,0.015356900731352702,0.008728549933759351,0.024709758819104977,0.006324421966951564,0.06754399439231082,0.007348999406265197,0.7917184170972961,0.005579093542650134,0.2006031325370276,0.0036727137193872496,0.8240540325105036,0.0034429286298677856,0.16929749806497502,0.001554844159309164,0.577591641318821,0.006257600163433842,0.2002421517759608,0.011362316392094767,0.3951244329301749,0.02864958810941694,0.44186669931931755,0.01017847322711657,0.3951244329301749,0.02864958810941692,0.11796735377256373,0.010701352113355529,0.4435033455633959,0.008162003435441545,0.46235505155810835,0.029799803982705167,0.3007449439864401,0.008804463253525926,0.814205832153988,0.002313049743595931,0.15689970464815756,0.0012552623693981937,0.3785776749612711,0.008947866114192696,0.5103785260642794,0.008468532849033785,0.21495253634564443,0.01166824155509826,0.32374569332616243,0.01724861871233693,0.21495253634564443,0.011668241555098291,0.021276232181800435,0.010541647910575781,0.32374569332616243,0.01724861871233693,0.6863966226210821,0.00816757801032985,0.1932102745716072,0.0031544595707131374,0.8069460436410513,0.00469191777489362,0.16899874480121457,0.0019210286908779572,0.4239225850967482,0.016591339166691216,0.4966783035492906,0.01068305566210775,0.22438051853361696,0.017344800014342972,0.401711485900787,0.03871544534267147,0.22438051853361696,0.017344800014342965,0.03291451668097249,0.026206483077824187,0.401711485900787,0.03871544534267147,0.7091468523778064,0.00791470828041189,0.17538243008763416,0.00792774326051775,0.8050888286235149,0.010125694415931214,0.16535265301993227,0.0020180289737121424,0.6428731944897373,0.003338239820966229,0.17013617170797493,0.007053290815678096,0.4411438012647847,0.03708370776666066,0.5311009835223324,0.01220128646605954,0.4411438012647846,0.03708370776666062,0.13292264271510226,0.007595324861156251,0.5311009835223324,0.01220128646605954,0.43227509581498147,0.042332170276811666,0.3017131131458143,0.00789897523826343,0.8110517910764676,0.002539741455771931,0.15732976825738462,0.0013985621280506607
LightGBM,Original Features,balanced_dataset,0.74854102012601,0.0026846638078720534,0.7341902894528206,0.003969022235860764,0.7920049852476125,0.00408756993203834,0.7619904370284455,0.002167351320856907,0.8255809996577657,0.003757634000162052,0.16901243676176522,0.0017284835605098467,0.25145897987399,0.0026846638078720534,0.2079950147523876,0.00408756993203834,0.0555192323083872,0.0096332142522492,0.9040439108511389,0.016543999900843282,0.013036519894254871,0.0068892276227084,0.06529767294692422,0.006329915779568151,0.013036519894254917,0.006889227622708398,0.025522372110153978,0.005512979605271355,0.06529767294692422,0.006329915779568151,0.7856340021759856,0.003894928019539921,0.20784773787688696,0.00396190331231352,0.823594708421763,0.003685518235261578,0.16957258154129848,0.0016780508125966123,0.5739433224319253,0.009531944565965273,0.19969721772055152,0.013038870886217798,0.3950009414959955,0.03225747865285486,0.43598289924248534,0.011826009598906726,0.3950009414959955,0.03225747865285488,0.1177538088643005,0.012267460179738074,0.4380856809182442,0.010075068065916029,0.458345753454085,0.031670450887040735,0.3072648711386861,0.009553763695625049,0.8138883001336948,0.0026054099997695783,0.15718267113433187,0.0013335936529158992,0.38608804704920785,0.00844172773131882,0.49927967443695226,0.008427351864236198,0.22660618291109608,0.008584548910521024,0.32857275243349415,0.018975321367094036,0.22660618291109608,0.008584548910520996,0.02013133812859085,0.009092289606423203,0.32857275243349415,0.018975321367094036,0.6725269797917396,0.007983414381494903,0.20006909344657808,0.003466423694849801,0.806226224126747,0.005243467460774645,0.1693091463621861,0.0020445487462797786,0.4336324328976745,0.011929585881893644,0.48595265723574926,0.007736349366869736,0.23287756299944729,0.019637608193157737,0.4186865943078576,0.06024512987524711,0.23287756299944729,0.019637608193157758,0.03396371016639086,0.02485923651051937,0.4186865943078576,0.06024512987524711,0.6990400998803398,0.01130486983796318,0.18134614248414255,0.008717682276684909,0.8036885509061781,0.010326898216931349,0.16588522470726946,0.0023423947283331054,0.641546297782887,0.006059765733813124,0.16720048573439286,0.004183030688000873,0.4459141779442022,0.035669294190968544,0.526231100846209,0.010297693006725983,0.4459141779442022,0.03566929419096851,0.13440440824555536,0.011253585163740363,0.526231100846209,0.010297693006725983,0.4239767015138371,0.038735463798870454,0.30862164511983864,0.00845314403775128,0.8108206521025446,0.00288260473984591,0.15758868245538343,0.0015014884403348758
CatBoost,Original Features,balanced_dataset,0.7492071264583146,0.003953349067890793,0.732604270855185,0.004563619333973061,0.7977319396396189,0.003311210808529529,0.7637764066554492,0.0033239907872050904,0.8253542823346735,0.00310527242702863,0.16909911691809348,0.0013580640176032973,0.25079287354168533,0.003953349067890793,0.2022680603603812,0.003311210808529529,0.053682516389062185,0.012904812811357429,0.9079840194151938,0.02142031876087866,0.013309551534138708,0.007183888213270382,0.061078340226356574,0.00859022850107225,0.013309551534138703,0.007183888213270345,0.02283412153701945,0.005155152259581937,0.061078340226356574,0.00859022850107225,0.7912120965987135,0.004047265254558559,0.20213312763421717,0.003138643640908155,0.8233824326034442,0.0030695779203678865,0.16967075679973587,0.0013099364502197981,0.5862426629246078,0.007519587885291549,0.19083557845399793,0.010458897673404313,0.4147217974036804,0.026548671553651537,0.44934053407378965,0.01317132861560677,0.41472179740368054,0.026548671553651492,0.1175637098579337,0.01143651634277669,0.45149617529451813,0.012439436923207594,0.44382368322265214,0.02348919347437325,0.3072449900925677,0.00550036179999482,0.8128109621680245,0.0019377399007387823,0.15733296344074937,0.0010340658735978172,0.3788963158546973,0.010551097024271722,0.5091096063429104,0.008041663215962287,0.2148437768188523,0.011438944685963626,0.3255078173686428,0.018173417373894742,0.2148437768188523,0.011438944685963667,0.01956097723172321,0.010713394682508879,0.3255078173686428,0.018173417373894742,0.684157770417942,0.0057835405090745536,0.1948104512927159,0.0032671900638883023,0.8060822313267814,0.004411352699769775,0.1693896937244927,0.0017496675916396167,0.4192609116311584,0.014255205805077645,0.49838452856324666,0.008947536213681072,0.21463523127481982,0.015339910951846511,0.4099863667766586,0.025642782036524977,0.21463523127481982,0.015339910951846452,0.023478712182284922,0.018558359412349193,0.4099863667766586,0.025642782036524977,0.7076963806798734,0.008002439061672664,0.17991039800466338,0.007054472830807436,0.8044282005084818,0.010522048272990664,0.16604694733665554,0.0018162497263565522,0.6414879869537577,0.0056072047024442575,0.16428120753098338,0.008584617104002235,0.4562986201672241,0.035152528278292176,0.523567798306833,0.015186582697222737,0.4562986201672241,0.035152528278292176,0.13238312441020722,0.009854759345661974,0.523567798306833,0.015186582697222737,0.41168752721560187,0.03565468496566435,0.30778835771470614,0.004585962781701481,0.8096961251567839,0.0023369814678480746,0.15777466548256397,0.0011938466749639952
MLP,Original Features,balanced_dataset,0.74706399640356,0.0034919965781121066,0.7256974115794157,0.005172753804494816,0.8076759337394757,0.004261958062805983,0.7644767889236925,0.002402055350436006,0.8222942118214236,0.0032968246333649467,0.17052840510811482,0.001618139182431323,0.2529360035964399,0.0034919965781121066,0.19232406626052445,0.004261958062805983,0.06404479004102279,0.018470067112991803,0.8936464010459465,0.029334097786339764,0.020194648556026974,0.014516744208843173,0.07526776523129769,0.019035528124307803,0.020194648556026963,0.014516744208843186,0.02508659760053451,0.006493437875108819,0.07526776523129769,0.019035528124307803,0.797928017521621,0.010357586508212533,0.19197465820036547,0.004140486658570912,0.8203799191095955,0.0031183294862598306,0.17108319789489168,0.0015376986812286383,0.564076997007599,0.017982832834214202,0.22296245552984276,0.019565238194431615,0.35668056786699054,0.036065706168558254,0.4390883348964712,0.023321331470709552,0.35668056786699054,0.036065706168558254,0.12007606221767649,0.008197613189618024,0.4390883348964712,0.023321331470709552,0.5015192219496866,0.03669873524197019,0.2829634616507619,0.011017272178886811,0.8102142346714128,0.0011651056677572992,0.15858628161762925,0.0010571388641635085,0.37333439560531106,0.007790806467827646,0.5226675130495566,0.004686416544540395,0.20660770201406214,0.004569264295374604,0.3240233375221337,0.019609443354823137,0.20660770201406214,0.004569264295374654,0.023015293624828192,0.007536253686468872,0.3240233375221337,0.019609443354823137,0.7009385144843858,0.003968378936342733,0.18476772203132966,0.0045099554298935664,0.8020474409824777,0.004703728798705576,0.17086999313680437,0.0019784914992538863,0.42215869893455416,0.0076834478564778205,0.5049468026111572,0.00350195206618131,0.21451736316868808,0.01864809217228469,0.4195000359154032,0.030574858084432183,0.21451736316868814,0.018648092172284716,0.031238171716686323,0.019299779010405128,0.4195000359154032,0.030574858084432183,0.7224278597320158,0.00833763702825373,0.167575932186032,0.005110891608752252,0.7988099135481594,0.009446694888719654,0.16755581558460025,0.001867549354197121,0.6403944551567629,0.009789705449651792,0.18435222948167151,0.014905428050689135,0.4142921769794933,0.041136631074177386,0.541774643210422,0.015759324795740742,0.4142921769794933,0.0411366310741774,0.1332192314984947,0.004691284740281679,0.541774643210422,0.015759324795740742,0.46408203634509626,0.04881006903162724,0.28433689372293486,0.010805549332273403,0.8071416753707744,0.0015027394429214373,0.15902534887537784,0.001143374864585685
